Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1708394343.977717,VRU_Adult_Using_Bicycle,23.079697777243222,0.96,-25.235349767348346,1.64,-2.9233297109603873,1.65,73.22763324345611,000080
1708394344.0777168,VRU_Adult_Using_Bicycle,23.108860015869144,0.96,-25.167041969299316,1.64,-2.9564542611440014,1.65,87.40097903934542,000081
1708394344.177717,VRU_Adult_Using_Bicycle,23.146528046706628,0.96,-25.171352518015894,1.64,-2.9064498852039202,1.65,80.44728594685327,000082
1708394344.5777168,VRU_Adult_Using_Bicycle,23.126537203788757,0.96,-25.153997659683228,1.64,-2.895297810435294,1.65,81.67115604305441,000086
1708394344.677717,VRU_Adult_Using_Bicycle,23.098292648792267,0.96,-25.214541256427765,1.64,-2.9275623187422743,1.65,76.84189677393114,000087
1708394344.7777169,VRU_Adult_Using_Bicycle,24.603077336361533,0.96,-28.56778456035413,1.64,-2.7898804451289916,1.65,-59.4250518180092,000088
1708394344.7777169,VRU_Adult_Using_Bicycle,23.081366777420047,0.96,-25.182134151458744,1.64,-3.233753184477488,1.65,64.66332687108998,000088
1708394344.877717,VRU_Adult_Using_Bicycle,23.13356399536133,0.96,-25.13769014420048,1.64,-2.889073787196989,1.65,83.4925276849026,000089
1708394345.377717,VRU_Adult_Using_Bicycle,23.168179829915363,0.96,-25.138019116719565,1.64,-2.856289275487263,1.65,83.33498184990854,000094
1708394345.5777168,VRU_Adult_Using_Bicycle,23.23757203420003,0.96,-25.10908529493544,1.64,-3.0314214097128964,1.65,88.73958235998849,000096
1708394345.7777169,VRU_Adult_Using_Bicycle,23.10793113708496,0.96,-25.19666000892376,1.64,-2.9493959278895927,1.65,76.55552817505193,000098
1708394345.977717,VRU_Adult_Using_Bicycle,23.151466982705255,0.96,-25.171040058135986,1.64,-2.8908061214855727,1.65,80.81096791107647,000100
1708394346.177717,VRU_Adult_Using_Bicycle,23.12919819355011,0.96,-25.13132756948471,1.64,-2.9882355555891986,1.65,81.51030774392098,000102
1708394346.5777168,VRU_Adult_Using_Bicycle,23.183071569962937,0.96,-25.149522868069734,1.64,-2.8970747752623116,1.65,83.58294288977632,000106
1708394347.177717,VRU_Adult_Using_Bicycle,23.191218832264777,0.96,-25.116301163383152,1.64,-2.9354941222978663,1.65,86.51756441261855,000112
1708394347.477717,VRU_Adult_Using_Bicycle,23.237286448478702,0.96,-25.06062662601471,1.64,-3.0658582150936113,1.65,91.57798400538319,000115
1708394347.5777168,VRU_Adult_Using_Bicycle,23.10269947052002,0.96,-25.183411598205566,1.64,-2.9345933914184568,1.65,76.740011101188,000116
1708394347.677717,VRU_Adult_Using_Bicycle,23.735900532115593,0.96,-26.55924276872115,1.64,-2.7862177111885753,1.65,-59.97174953723245,000117
1708394347.7777169,VRU_Adult_Using_Bicycle,23.151853758713298,0.96,-25.151814033245223,1.64,-2.857210923885476,1.65,81.41053416579138,000118
1708394348.0777168,VRU_Adult_Using_Bicycle,23.14250504970551,0.96,-25.174616396427155,1.64,-2.848132379353046,1.65,81.33239159706947,000121
1708394348.177717,VRU_Adult_Using_Bicycle,23.230241298675537,0.96,-25.11707983016968,1.64,-3.0403105616569506,1.65,87.34468834483683,000122
1708394348.477717,VRU_Adult_Using_Bicycle,23.144834123808767,0.96,-25.185204144181878,1.64,-2.8609799269972167,1.65,79.65792130945489,000125
1708394348.877717,VRU_Adult_Using_Bicycle,23.158600206728337,0.96,-25.155716790093315,1.64,-2.878836852532845,1.65,83.84302867620107,000129
1708394348.977717,VRU_Adult_Using_Bicycle,23.1537230355399,0.96,-25.15369953427996,1.64,-2.830394523484365,1.65,83.43982803774688,000130
1708394349.177717,VRU_Adult_Using_Bicycle,23.243991374969482,0.96,-25.070704555511476,1.64,-3.0462433695793143,1.65,89.04747399754983,000132
1708394349.2777169,VRU_Adult_Using_Bicycle,23.919759326510963,0.96,-26.919994672139484,1.64,-2.715105215708414,1.65,-59.96908169752766,000133
1708394349.377717,VRU_Adult_Using_Bicycle,23.138865089416505,0.96,-25.162126350402833,1.64,-2.844524677594502,1.65,82.45249006777821,000134
1708394349.677717,VRU_Adult_Using_Bicycle,23.23789386749268,0.96,-25.105776309967045,1.64,-3.0570043921470633,1.65,89.8987756595639,000137
1708394349.877717,VRU_Adult_Using_Bicycle,23.18270905812582,0.96,-25.092556476593018,1.64,-2.942127535740534,1.65,84.95174885430285,000139
1708394349.977717,VRU_Adult_Using_Bicycle,23.11434751941312,0.96,-25.210370771346554,1.64,-2.8915598315577347,1.65,79.81775745751679,000140
1708394350.0777168,VRU_Adult_Using_Bicycle,23.10420793294907,0.96,-25.209655344486237,1.64,-2.919328846037388,1.65,77.36075062484294,000141
1708394350.177717,VRU_Adult_Using_Bicycle,23.738846692171965,0.96,-26.559551325711336,1.64,-2.7165135741233812,1.65,-59.95101891617248,000142
1708394350.2777169,VRU_Adult_Using_Bicycle,23.15506032797007,0.96,-25.13923879770132,1.64,-2.8359231673754173,1.65,86.72200957372257,000143
1708394351.877717,VRU_Adult_Using_Bicycle,23.148256301879883,0.96,-25.156541232405036,1.64,-2.860101296983915,1.65,81.37869678496072,000159
1708394351.977717,VRU_Adult_Using_Bicycle,23.248421907424927,0.96,-25.120209336280823,1.64,-3.041331067681312,1.65,88.94811208994908,000160
1708394352.2777169,VRU_Adult_Using_Bicycle,23.234187171572735,0.96,-25.048158373151505,1.64,-3.1134584063575366,1.65,90.20928584308317,000163
1708394352.477717,VRU_Adult_Using_Bicycle,23.138396399361746,0.96,-25.176335743495397,1.64,-2.833342441490718,1.65,83.78657194066156,000165
1708394352.677717,VRU_Adult_Using_Bicycle,23.132347106933594,0.96,-25.17464964730399,1.64,-2.863618169512066,1.65,80.4511056335887,000167
1708394353.0777168,VRU_Adult_Using_Bicycle,23.253458404541018,0.96,-25.010635757446288,1.64,-3.095316394170124,1.65,90.24743268673916,000171
1708394353.177717,VRU_Adult_Using_Bicycle,23.127417656683157,0.96,-25.1931333849507,1.64,-2.881954539206719,1.65,80.44275458820748,000172
1708394353.2777169,VRU_Adult_Using_Bicycle,23.115881979465488,0.96,-25.215392291545868,1.64,-2.891547948122024,1.65,82.12112346492934,000173
1708394354.0777168,VRU_Adult_Using_Bicycle,23.78178622505882,0.96,-26.562274499373004,1.64,-2.770437511530789,1.65,-60.0141349818938,000181
1708394354.177717,VRU_Adult_Using_Bicycle,23.20471527462914,0.96,-25.034514926728754,1.64,-3.070232436770484,1.65,86.40222065361203,000182
1708394354.2777169,VRU_Adult_Using_Bicycle,23.111615088678175,0.96,-25.18180662585843,1.64,-2.8960641814816372,1.65,80.44892189759327,000183
1708394354.377717,VRU_Adult_Using_Bicycle,23.1328467761769,0.96,-25.166830343358658,1.64,-2.8327897506601665,1.65,81.60372603171011,000184
1708394354.477717,VRU_Adult_Using_Bicycle,23.09297660089308,0.96,-25.197133341143207,1.64,-3.0006157275169123,1.65,75.42955023060506,000185
1708394354.5777168,VRU_Adult_Using_Bicycle,23.14327977498373,0.96,-25.181495221455894,1.64,-2.8410538514455155,1.65,84.37859832917941,000186
1708394354.677717,VRU_Adult_Using_Bicycle,23.217582146326702,0.96,-25.095500389734905,1.64,-3.0523893038431793,1.65,88.41614112986237,000187
1708394354.7777169,VRU_Adult_Using_Bicycle,23.884568465383428,0.96,-26.860900176198857,1.64,-2.7172379117262984,1.65,-59.057979066506725,000188
1708394355.2777169,VRU_Adult_Using_Bicycle,23.145662988935204,0.96,-25.172205243791854,1.64,-2.906090310641697,1.65,81.95587134274452,000193
1708394355.377717,VRU_Adult_Using_Bicycle,23.08564878393103,0.96,-25.194001445063844,1.64,-3.1799730548152216,1.65,70.30841363818564,000194
1708394355.677717,VRU_Adult_Using_Bicycle,24.2518550327846,0.96,-27.439059257507324,1.64,-2.91361094372613,1.65,-60.13102195760221,000197
1708394355.7777169,VRU_Adult_Using_Bicycle,23.098702788352966,0.96,-25.161772966384888,1.64,-2.9867976382374755,1.65,74.30046077255199,000198
1708394355.977717,VRU_Adult_Using_Bicycle,23.091146532694502,0.96,-25.216792424519856,1.64,-2.9921084245045972,1.65,76.93408684690498,000200
1708394356.0777168,VRU_Adult_Using_Bicycle,23.15264346681792,0.96,-25.144844186717066,1.64,-2.913123254118294,1.65,82.27640312141581,000201
1708394356.177717,VRU_Adult_Using_Bicycle,23.071285574776788,0.96,-25.202039991106307,1.64,-2.9633755002702977,1.65,75.383088086609,000202
1708394356.2777169,VRU_Adult_Using_Bicycle,23.082100203543003,0.96,-25.215243021647137,1.64,-2.931837956110636,1.65,73.06054614501343,000203
1708394356.5777168,VRU_Adult_Using_Bicycle,23.03881511688233,0.96,-25.08369153340658,1.64,-3.234666426976522,1.65,75.0860682933157,000206
1708394357.0777168,VRU_Adult_Using_Bicycle,23.096304725198188,0.96,-25.228899563060086,1.64,-2.9283515916151153,1.65,76.67903081474789,000211
1708394357.377717,VRU_Adult_Using_Bicycle,16.73114864642804,0.96,-61.41135699932392,1.64,-3.5066530887897183,1.65,-156.95777021078072,000214
1708394357.477717,VRU_Adult_Using_Bicycle,16.58305319150289,0.96,-60.45852025349935,1.64,-3.3543902834256474,1.65,-136.58630402194268,000215
1708394357.5777168,VRU_Adult_Using_Bicycle,16.625086678398986,0.96,-59.97575547960069,1.64,-3.324090295367768,1.65,67.94648592010246,000216
1708394357.677717,VRU_Adult_Using_Bicycle,23.136455790201822,0.96,-25.199501609802248,1.64,-2.860081473986307,1.65,77.85459159770038,000217
1708394357.677717,VRU_Adult_Using_Bicycle,16.562804924814326,0.96,-59.31603582281815,1.64,-3.3606667267648773,1.65,-100.5323966879275,000217
1708394357.7777169,VRU_Adult_Using_Bicycle,23.244216357960426,0.96,-25.04887120863971,1.64,-3.121424001805922,1.65,91.18888482311979,000218
1708394357.977717,VRU_Adult_Using_Bicycle,23.237544014340358,0.96,-25.088998522077286,1.64,-3.042312962668282,1.65,90.68550118381735,000220
1708394358.2777169,VRU_Adult_Using_Bicycle,18.031310319900513,0.96,-51.26962814331055,1.64,-3.3899009287357322,1.65,-104.38483910279453,000223
1708394358.377717,VRU_Adult_Using_Bicycle,18.167381903704474,0.96,-50.43517482981962,1.64,-3.2976009915856745,1.65,-99.28285977628715,000224
1708394358.477717,VRU_Adult_Using_Bicycle,18.312718677520756,0.96,-49.0560341835022,1.64,-3.3321329951286307,1.65,-93.7757884796583,000225
1708394358.5777168,VRU_Adult_Using_Bicycle,18.244396672104347,0.96,-48.35418377500592,1.64,-3.2725968071908653,1.65,-88.82540897143122,000226
1708394358.7777169,VRU_Adult_Using_Bicycle,18.478550164595895,0.96,-46.47562789916992,1.64,-3.2698094015536094,1.65,-87.42533631299614,000228
1708394358.877717,Passenger_Vehicle,18.685612222422723,2.6,-45.296388045601226,5.08,-3.22961235564688,1.85,-89.76302900086105,000229
1708394358.877717,VRU_Adult_Using_Bicycle,23.109731801350915,0.96,-25.22147731781006,1.64,-2.9226383606592807,1.65,76.6752721156622,000229
1708394358.977717,Passenger_Vehicle,18.648942992800762,2.6,-44.43689164661226,5.08,-3.2735520317440936,1.85,-94.20486976616928,000230
1708394358.977717,VRU_Adult_Using_Bicycle,23.145209968090057,0.96,-25.16700661182404,1.64,-2.856553897261619,1.65,83.81321709581597,000230
1708394359.0777168,Passenger_Vehicle,18.762732929653595,2.6,-43.22685651425962,5.08,-3.258901167798925,1.85,-82.48788267401531,000231
1708394359.0777168,VRU_Adult_Using_Bicycle,23.11905762457079,0.96,-25.197028313913652,1.64,-2.8727072285067643,1.65,81.73282310914958,000231
1708394359.377717,Passenger_Vehicle,18.484913286955464,2.6,-40.27478723940642,5.08,-3.1099908559218683,1.85,-75.61761281732655,000234
1708394359.377717,VRU_Adult_Using_Bicycle,23.208287143707274,0.96,-25.11532735824585,1.64,-2.9922221302986136,1.65,87.32099118368791,000234
1708394359.477717,Passenger_Vehicle,18.309990260912024,2.6,-39.54742896038553,5.08,-3.033475875854491,1.85,-71.04728880318319,000235
1708394359.477717,VRU_Adult_Using_Bicycle,23.709567546844486,0.96,-26.503286361694336,1.64,-2.7762314478556305,1.65,-59.929252627526914,000235
1708394359.5777168,Passenger_Vehicle,18.391866683959964,2.6,-38.954198019845144,5.08,-3.0026907750538405,1.85,-76.46809537707625,000236
1708394359.5777168,VRU_Adult_Using_Bicycle,23.196788231531784,0.96,-25.08784532546997,1.64,-3.0005411704381295,1.65,85.95874516088055,000236
1708394359.677717,VRU_Adult_Using_Bicycle,18.083935328892302,0.96,-36.7006950378418,1.64,-3.273301345961433,1.65,-80.57126783574756,000237
1708394359.7777169,Passenger_Vehicle,18.08076948278091,2.6,-35.01051330566406,5.08,-3.3299692378324615,1.85,-88.6082159360208,000238
1708394362.5777168,Passenger_Vehicle,10.474012851715091,2.6,24.884102344512936,5.08,-4.2007561922073355,1.85,99.3494914893535,000266
1708394366.177717,Passenger_Vehicle,15.485227857317247,2.6,-8.481183256421774,5.08,-3.341619116919382,1.85,-87.26829204274469,000302
1708394366.2777169,Passenger_Vehicle,15.642523614983812,2.6,-8.948190011476221,5.08,-3.234980733771073,1.85,-90.34829723613004,000303
1708394366.377717,VRU_Adult_Using_Bicycle,24.20787514580621,0.96,-21.78416336907281,1.64,-3.0212726593017574,1.65,-116.1129752014158,000304
1708394366.477717,Passenger_Vehicle,16.163025945425037,2.6,-10.352007091045383,5.08,-3.289528109133244,1.85,-79.79494123926713,000305
1708394366.477717,VRU_Adult_Using_Bicycle,24.25396207173666,0.96,-21.588689804077152,1.64,-3.0107532024383543,1.65,-112.37820259144505,000305
1708394366.5777168,Passenger_Vehicle,16.363404108130418,2.6,-10.841302249742593,5.08,-3.3658755240233047,1.85,-77.28137292608108,000306
1708394367.177717,Passenger_Vehicle,18.649731692145856,2.6,-13.903823515948131,5.08,-3.078368243049173,1.85,-54.722167680633234,000312
1708394367.477717,Passenger_Vehicle,22.03612948330966,2.6,-16.234079586375845,5.08,-2.92127366065979,1.85,-35.655696326553176,000315
1708394368.2777169,Passenger_Vehicle,22.626554639715902,2.6,-15.938531649740122,5.08,-3.0579551772067424,1.85,-14.659535944252536,000323
1708394368.377717,Passenger_Vehicle,22.83798394203186,2.6,-16.047133350372317,5.08,-3.0278950452804567,1.85,-10.366672632089028,000324
1708394368.7777169,Passenger_Vehicle,22.415342044830325,2.6,-15.814421844482425,5.08,-3.0992396116256713,1.85,-2.3839061691220493,000328
1708394368.877717,Passenger_Vehicle,22.867713309623102,2.6,-15.831506677576016,5.08,-3.152852812328854,1.85,1.2550694865334346,000329
1708394368.977717,Passenger_Vehicle,22.92302337059608,2.6,-15.8781852722168,5.08,-3.0480264883774972,1.85,2.013852523034539,000330
1708394369.2777169,Passenger_Vehicle,22.38016999073518,2.6,-15.566704798967413,5.08,-3.1075273293715258,1.85,0.3780557344024347,000333
1708394369.377717,Passenger_Vehicle,22.228105872018,2.6,-15.650986671447757,5.08,-3.115964228766305,1.85,5.203917292925949,000334
1708394369.477717,Passenger_Vehicle,22.446519434452057,2.6,-15.908883184194565,5.08,-3.034761875867843,1.85,-0.3588191739668405,000335
1708394369.5777168,Passenger_Vehicle,21.792723578375742,2.6,-15.70044819084374,5.08,-3.054059041512979,1.85,-8.211784956198938,000336
1708394369.5777168,Passenger_Vehicle,22.42540521621704,2.6,-16.03111777305603,5.08,-3.0523407757282253,1.85,-33.17114852222365,000336
1708394369.7777169,Passenger_Vehicle,22.27995014190674,2.6,-15.894644364066746,5.08,-2.9778913466826724,1.85,-37.284359351770874,000338
1708394369.7777169,Passenger_Vehicle,21.719256560007736,2.6,-15.671857297420503,5.08,-3.0780101815859475,1.85,-26.893261324158857,000338
1708394370.2777169,Passenger_Vehicle,21.600755400576837,2.6,-15.612822177046437,5.08,-3.0084140300750737,1.85,-24.173625810144333,000343
1708394370.377717,Passenger_Vehicle,21.807832823859325,2.6,-15.698111074942132,5.08,-3.062863376405504,1.85,-27.739057051155903,000344
1708394370.477717,Passenger_Vehicle,21.964927558898932,2.6,-15.862457122802736,5.08,-3.067349772453308,1.85,-24.376370958518336,000345
1708394370.5777168,Passenger_Vehicle,22.32735472785102,2.6,-15.905908118353949,5.08,-2.9970422373877623,1.85,-34.1711713590113,000346
1708394370.677717,Passenger_Vehicle,22.520845367794948,2.6,-15.961463678450812,5.08,-3.063754297438121,1.85,-37.474913614112864,000347
1708394370.977717,Passenger_Vehicle,21.938408634879377,2.6,-15.719412955370819,5.08,-3.0992434675043286,1.85,-25.311095438615315,000350
1708394371.0777168,Passenger_Vehicle,21.871187821874084,2.6,-15.734271517339744,5.08,-3.0558946582506286,1.85,-26.323605142343077,000351
1708394371.177717,Passenger_Vehicle,21.876250403268,2.6,-15.640019394102554,5.08,-3.0617668685458956,1.85,-25.490119105659044,000352
1708394371.2777169,Passenger_Vehicle,21.98220065923838,2.6,-15.76598906517029,5.08,-3.077890932559967,1.85,-24.122531631548743,000353
1708394371.377717,Passenger_Vehicle,21.873221286507544,2.6,-15.835545650748323,5.08,-3.062475465064826,1.85,-27.10249197501185,000354
1708394371.677717,Passenger_Vehicle,22.452474740835335,2.6,-15.94808478233142,5.08,-3.111176839241614,1.85,-38.21356939722869,000357
1708394371.677717,Passenger_Vehicle,21.895725068591894,2.6,-15.837932427724205,5.08,-3.1169842878977456,1.85,-20.940909424778106,000357
1708394371.7777169,Passenger_Vehicle,21.68472362014483,2.6,-15.64751966944281,5.08,-3.0197737531841926,1.85,-29.268706971644917,000358
1708394371.877717,Passenger_Vehicle,21.759473110767125,2.6,-15.71628306774383,5.08,-3.086638775277645,1.85,-25.819853967512415,000359
1708394371.877717,Passenger_Vehicle,22.515712844000923,2.6,-16.009275992711384,5.08,-3.0461130208439293,1.85,-41.330574964196806,000359
1708394371.977717,Passenger_Vehicle,21.89137832791198,2.6,-15.692684098786001,5.08,-3.0542695288564645,1.85,-24.00961109198385,000360
1708394371.977717,Passenger_Vehicle,22.524683830065605,2.6,-15.948959203866812,5.08,-3.052800857103787,1.85,-36.85908386108702,000360
1708394372.0777168,Passenger_Vehicle,22.297249412536623,2.6,-15.975169677734375,5.08,-2.9905930280685418,1.85,-36.108430360552944,000361
1708394372.377717,Passenger_Vehicle,21.735675562982976,2.6,-15.535283814305847,5.08,-3.0307772211406543,1.85,-21.427646136998348,000364
1708394372.477717,Passenger_Vehicle,21.72775354056523,2.6,-15.684292711060625,5.08,-3.034719606925701,1.85,-23.989349607215853,000365
1708394372.5777168,Passenger_Vehicle,21.821429181981973,2.6,-15.638283959141486,5.08,-3.03196233731729,1.85,-24.733088487781735,000366
1708394372.5777168,Passenger_Vehicle,22.176505636661616,2.6,-15.720768725618402,5.08,-3.0674276960656996,1.85,-35.206933236939385,000366
1708394372.7777169,Passenger_Vehicle,22.353794512541402,2.6,-15.89806724631268,5.08,-3.0168477970620855,1.85,-38.53149452099808,000368
1708394372.877717,Passenger_Vehicle,22.556444258916947,2.6,-15.930204346066429,5.08,-3.0471597853161034,1.85,-31.612130983643098,000369
1708394372.877717,Passenger_Vehicle,21.807429083462424,2.6,-15.763640781928755,5.08,-3.0114829827999245,1.85,-17.28064698027533,000369
1708394373.2777169,Passenger_Vehicle,21.918060753562237,2.6,-15.756983548944648,5.08,-3.011898335543546,1.85,-12.171951098182745,000373
1708394373.377717,Passenger_Vehicle,22.196439215477483,2.6,-15.871843540922127,5.08,-3.048580286350656,1.85,-17.415070116816374,000374
1708394373.477717,Passenger_Vehicle,22.06634125619565,2.6,-15.802039020466356,5.08,-3.0048609859538535,1.85,-7.456625356597415,000375
1708394374.0777168,Passenger_Vehicle,23.61530766588577,2.6,-16.350356852754636,5.08,-3.198140230584652,1.85,-12.734366553461168,000381
1708394374.177717,Passenger_Vehicle,23.85853620675894,2.6,-16.369861994034206,5.08,-3.173016627629598,1.85,-8.771751960902817,000382
1708394374.377717,Passenger_Vehicle,24.719066354963516,2.6,-16.450455506642662,5.08,-3.1604865193367004,1.85,1.284780331643785,000384
1708394374.7777169,Passenger_Vehicle,25.927325820922853,2.6,-16.5596586227417,5.08,-3.1502099672953277,1.85,-21.960884270882712,000388
1708394374.7777169,VRU_Adult_Using_Bicycle,28.341478438604447,0.96,-14.622605369204567,1.64,-3.256056569871448,1.65,85.4289378985256,000388
1708394374.877717,VRU_Adult_Using_Bicycle,27.753781360128652,0.96,-15.240969492041547,1.64,-3.2083828760230015,1.65,79.08437110268318,000389
1708394383.177717,VRU_Adult,23.621576944986987,0.83,-8.169016520182298,0.75,-3.181454181671143,1.59,93.72350472153435,000472
1708394383.2777169,VRU_Adult,23.57819938659669,0.83,-8.095952510833747,0.75,-3.1732045809427905,1.59,91.52496032597044,000473
