Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1707257964.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.766076617770731,1.11,-16.949673334757488,1.15,-3.049402316411335,1.68,-150.75817702099667,000038
1707257964.2014658,VRU_Adult_Using_Bicycle,22.80121071274216,0.96,-25.375508179535736,1.64,-2.752776674322179,1.65,-123.70261034308385,000038
1707257964.2014658,VRU_Adult_Using_Bicycle,22.84101670980454,0.96,-25.355427980422977,1.64,-2.774807788431645,1.65,67.21900671956766,000038
1707257964.2014658,VRU_Adult_Using_Bicycle,22.657595498221266,0.96,-25.507338387625566,1.64,-2.7469445977892195,1.65,-125.34632817984681,000038
1707257964.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.897657442092904,1.11,-16.915756416320807,1.15,-3.1158604860305785,1.68,20.198147202209558,000039
1707257964.301466,VRU_Adult_Using_Bicycle,22.832154846191408,0.96,-25.355653490339005,1.64,-2.704309640611921,1.65,-125.19623062534626,000039
1707257964.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.967210650444037,1.11,-16.877031087875377,1.15,-3.0418620407581334,1.68,14.789086206340325,000040
1707257964.401466,VRU_Adult_Using_Bicycle,22.80961079067654,0.96,-25.365655369228786,1.64,-2.7352257039811874,1.65,-123.61075805988924,000040
1707257964.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.09158476916227,1.11,-16.826326196843937,1.15,-3.2978583465922964,1.68,15.782847694221502,000041
1707257964.5014658,VRU_Adult_Using_Bicycle,22.82078622516833,0.96,-25.359553387290553,1.64,-2.745854829487047,1.65,-132.15616698187804,000041
1707257964.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.864224592844651,1.11,-16.808454195658367,1.15,-2.9182244141896554,1.68,-164.50781063645263,000042
1707257964.601466,VRU_Adult_Using_Bicycle,22.802487219533614,0.96,-25.352762283817416,1.64,-2.715967216799336,1.65,-119.87322109480439,000042
1707257964.601466,VRU_Adult_Using_Bicycle,22.825155973434452,0.96,-25.3325070142746,1.64,-2.7958675995469098,1.65,77.1897466017717,000042
1707257964.601466,VRU_Adult_Using_Bicycle,22.58465131123861,0.96,-25.57550710042318,1.64,-2.880786259969076,1.65,-125.63669641900398,000042
1707257964.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.10652860005697,1.11,-16.72260125478109,1.15,-3.0581416289011627,1.68,5.098109495958164,000043
1707257964.7014658,VRU_Adult_Using_Bicycle,22.80042283194406,0.96,-25.367137254987444,1.64,-2.7514406340462814,1.65,-129.07852200636256,000043
1707257964.7014658,VRU_Adult_Using_Bicycle,22.844350201742994,0.96,-25.344152927398685,1.64,-2.7800047738211497,1.65,53.22258399585162,000043
1707257964.7014658,VRU_Adult_Using_Bicycle,22.713858127593998,0.96,-25.47145521640778,1.64,-2.6310254484415054,1.65,-128.78823525091232,000043
1707257964.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.211455583572395,1.11,-16.705485820770257,1.15,-3.1184011697769156,1.68,1.9046831322962916,000044
1707257964.801466,VRU_Adult_Using_Bicycle,22.831393319207272,0.96,-25.359326594584697,1.64,-2.6998261245521333,1.65,-124.84467066140274,000044
1707257964.801466,VRU_Adult_Using_Bicycle,22.841722207910877,0.96,-25.35271824107451,1.64,-2.810681609546437,1.65,57.278589453753305,000044
1707257964.801466,VRU_Adult_Using_Bicycle,22.672227056402914,0.96,-25.496897747642123,1.64,-2.699284177077444,1.65,-127.37979060150346,000044
1707257964.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.353113710880287,1.11,-16.728523254394542,1.15,-3.2400361895561223,1.68,1.1984977624673658,000045
1707257964.901466,VRU_Adult_Using_Bicycle,22.833847224712375,0.96,-25.354612350463867,1.64,-2.6920381709933277,1.65,-122.4846946784925,000045
1707257965.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.39706162043981,1.11,-16.71987479073662,1.15,-3.27431287084307,1.68,5.463851378176368,000046
1707257965.0014658,VRU_Adult_Using_Bicycle,22.799270217483112,0.96,-25.374048748531855,1.64,-2.7559152616036893,1.65,-123.31143370033271,000046
1707257965.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.386263741387271,1.11,-16.73940446641711,1.15,-3.2033611668480777,1.68,4.056891219877304,000047
1707257965.101466,VRU_Adult_Using_Bicycle,22.819924267855562,0.96,-25.35001332832105,1.64,-2.675159649415449,1.65,-124.26278320432797,000047
1707257965.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.392158099583227,1.11,-16.795287268502378,1.15,-3.3549655505589064,1.68,3.3362773308338336,000048
1707257965.2014658,VRU_Adult_Using_Bicycle,22.8048436699844,0.96,-25.39663114780333,1.64,-2.7805581732494073,1.65,-128.38253553524547,000048
1707257965.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.397049767630447,1.11,-16.81588091169085,1.15,-3.165055615561348,1.68,6.0506080183840965,000049
1707257965.301466,VRU_Adult_Using_Bicycle,22.809996545314792,0.96,-25.368676841259003,1.64,-2.7644675746560092,1.65,-119.26870584293954,000049
1707257965.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.437524265713169,1.11,-16.869305080837673,1.15,-3.3582903014289,1.68,5.867816601644277,000050
1707257965.401466,VRU_Adult_Using_Bicycle,22.797508924435345,0.96,-25.36736263372959,1.64,-2.775506007365691,1.65,-127.85094363972757,000050
1707257965.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.378923702239998,1.11,-16.919339179992686,1.15,-3.4529025554656982,1.68,10.780749401913019,000051
1707257965.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.117716693878172,1.11,-27.636789894104005,1.15,-2.63372747004032,1.68,-74.58348677030509,000051
1707257965.5014658,VRU_Adult_Using_Bicycle,22.809236689976288,0.96,-25.365977205548973,1.64,-2.761414589200701,1.65,-126.89228713178764,000051
1707257965.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.402180790901191,1.11,-16.933286190032966,1.15,-3.4259508550167066,1.68,20.033261529384628,000052
1707257965.601466,VRU_Adult_Using_Bicycle,22.830681295955884,0.96,-25.362781019771802,1.64,-2.701193795484654,1.65,-127.02654324699455,000052
1707257965.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.426636886596688,1.11,-16.958099746704114,1.15,-3.541517186164856,1.68,25.60242759584802,000053
1707257965.7014658,VRU_Adult_Using_Bicycle,22.813290596008304,0.96,-25.36173529373972,1.64,-2.730923916164197,1.65,-130.69356758798102,000053
1707257965.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.553615411122646,1.11,-17.30523951848348,1.15,-3.575799802939096,1.68,-72.43321465662336,000054
1707257965.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.508221332843492,1.11,-16.98354867788462,1.15,-3.5984561076531043,1.68,22.56214803673328,000054
1707257965.801466,VRU_Adult_Using_Bicycle,22.98065821329753,0.96,-26.245247443517048,1.64,-2.658564907809098,1.65,-70.7331220088698,000054
1707257965.801466,VRU_Adult_Using_Bicycle,22.83031558990479,0.96,-25.33763811323378,1.64,-2.7308212452464633,1.65,-132.12856574085743,000054
1707257965.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.620471000671392,1.11,-16.976077513261284,1.15,-3.6720197200775146,1.68,-155.58304041906564,000055
1707257965.901466,VRU_Adult_Using_Bicycle,22.84504683358329,0.96,-25.363092531476703,1.64,-2.719848271778651,1.65,-124.1906959540157,000055
1707257966.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.609965984637926,1.11,-17.299934974083534,1.15,-3.5233714030339156,1.68,-72.75214817712313,000056
1707257966.0014658,VRU_Adult_Using_Bicycle,22.784500912922184,0.96,-25.372171867184523,1.64,-2.773007468479435,1.65,-128.50932453176978,000056
1707257966.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.736991515526409,1.11,-17.548779707688556,1.15,-3.7076638111701374,1.68,-72.78284451448926,000057
1707257966.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.6284164948897,1.11,-16.986574346368972,1.15,-3.5580205700614234,1.68,10.3309507912356,000057
1707257966.101466,VRU_Adult_Using_Bicycle,22.819287400496638,0.96,-25.35346824244449,1.64,-2.7065215675454386,1.65,-127.74346560263888,000057
1707257966.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.835013389587408,1.11,-18.0680814743042,1.15,-3.7559793233871446,1.68,-72.46887819029718,000058
1707257966.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.651298176158567,1.11,-16.989989367398355,1.15,-3.633560093966398,1.68,9.405915909157413,000058
1707257966.2014658,VRU_Adult_Using_Bicycle,22.829157529558454,0.96,-25.35989886692592,1.64,-2.711728429794311,1.65,-123.89335909264267,000058
1707257966.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.710937076144758,1.11,-16.978949016994914,1.15,-3.5971339013841424,1.68,12.78588498701481,000059
1707257966.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.770436096191414,1.11,-17.350509262084966,1.15,-3.6912359237670875,1.68,-74.66421995518334,000059
1707257966.301466,VRU_Adult_Using_Bicycle,22.82360876760175,0.96,-25.346434685491747,1.64,-2.736408841225408,1.65,-124.32869801717823,000059
1707257966.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.693991514352659,1.11,-17.01309350820689,1.15,-3.686759068415715,1.68,18.508086072507282,000060
1707257966.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.794983784357713,1.11,-17.60297791163127,1.15,-3.733545680840809,1.68,-73.55738112056892,000060
1707257966.401466,VRU_Adult_Using_Bicycle,22.811519454507266,0.96,-25.363273788900937,1.64,-2.747628723873811,1.65,-128.9343683655632,000060
1707257966.401466,VRU_Adult_Using_Bicycle,22.857091013590498,0.96,-25.329424349466965,1.64,-2.787565350532532,1.65,58.96428599089769,000060
1707257966.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.754226207733163,1.11,-17.019872474670414,1.15,-3.5747959852218627,1.68,-77.92868425503877,000061
1707257966.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.867723725058822,1.11,-17.661099693991922,1.15,-3.6936895413832223,1.68,-73.84325915820736,000061
1707257966.5014658,VRU_Adult_Using_Bicycle,22.806288719177246,0.96,-25.37379684448242,1.64,-2.7525809407234183,1.65,-126.67835411206383,000061
1707257966.5014658,VRU_Adult_Using_Bicycle,22.839191701677112,0.96,-25.35027673509386,1.64,-2.8284774753782482,1.65,53.36456978507847,000061
1707257966.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.771620670954395,1.11,-17.047993501027435,1.15,-3.6752988696098328,1.68,-44.927469084217044,000062
1707257966.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.849844198960529,1.11,-17.587771195631767,1.15,-3.770408795430109,1.68,-74.82263857265815,000062
1707257966.601466,VRU_Adult_Using_Bicycle,22.801985597610475,0.96,-25.36113896369934,1.64,-2.7654803216457364,1.65,-130.96658347702112,000062
1707257966.601466,VRU_Adult_Using_Bicycle,22.853346853545222,0.96,-25.339537591645215,1.64,-2.8032130906076147,1.65,61.855235122481794,000062
1707257966.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.832802581787117,1.11,-17.07886943817139,1.15,-3.602043962478638,1.68,-39.14881003263727,000063
1707257966.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.929741425947714,1.11,-17.698761159723457,1.15,-3.722727125341241,1.68,-73.58920788087542,000063
1707257966.7014658,VRU_Adult_Using_Bicycle,22.8255033493042,0.96,-25.3583262387444,1.64,-2.692233394174014,1.65,-124.36256519334447,000063
1707257966.7014658,VRU_Adult_Using_Bicycle,22.84542257135565,0.96,-25.35568462718617,1.64,-2.7965050104892617,1.65,63.08938005218122,000063
1707257966.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.860826232216583,1.11,-17.11310612071645,1.15,-3.6412500251423237,1.68,-48.59492400582883,000064
1707257966.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.966732120513921,1.11,-17.77816219329834,1.15,-3.697666716575621,1.68,-73.74980330725273,000064
1707257966.801466,VRU_Adult_Using_Bicycle,22.842413173002356,0.96,-25.350748847512637,1.64,-2.6848316332873168,1.65,-122.12960198476588,000064
1707257966.801466,VRU_Adult_Using_Bicycle,22.85299768755513,0.96,-25.34116234317903,1.64,-2.8032444984682146,1.65,57.90646561656535,000064
1707257966.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.857246398925788,1.11,-17.108481788635263,1.15,-3.696122026443482,1.68,-17.42725369875314,000065
1707257966.901466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.961991310119636,1.11,-17.771019363403322,1.15,-3.802725672721862,1.68,-73.48912614860944,000065
1707257966.901466,VRU_Adult_Using_Bicycle,22.825097853137603,0.96,-25.354138712729178,1.64,-2.7639788504569758,1.65,-126.09755233479433,000065
1707257967.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.907705133611513,1.11,-17.156186363913807,1.15,-3.6472234292463823,1.68,162.32763766443045,000066
1707257967.0014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.051491303877402,1.11,-18.05485222556375,1.15,-3.778219353068958,1.68,-73.84698433452033,000066
1707257967.0014658,VRU_Adult_Using_Bicycle,22.80874294704861,0.96,-25.373634179433186,1.64,-2.7735527290238267,1.65,-129.17864096326343,000066
1707257967.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,8.97244389851889,1.11,-17.243501981099453,1.15,-3.5092573364575705,1.68,-122.6993908423488,000067
1707257967.101466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.054049396514898,1.11,-17.864663314819335,1.15,-3.7058326244354234,1.68,-77.50802356184028,000067
1707257967.101466,VRU_Adult_Using_Bicycle,22.797519583451123,0.96,-25.369214258695905,1.64,-2.749250129649513,1.65,-129.7156041089822,000067
1707257967.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.000704852017497,1.11,-17.253099441528327,1.15,-3.552357955412431,1.68,55.07943554927863,000068
1707257967.2014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,7.7525393622262175,1.11,2.030938557216097,1.15,-2.9516135454177848,1.68,93.83208292412715,000068
1707257967.2014658,VRU_Adult_Using_Bicycle,22.820489478833746,0.96,-25.35301705562707,1.64,-2.7317142342076153,1.65,-127.72380192507956,000068
1707257967.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.031878471374522,1.11,-17.23364582061769,1.15,-3.59389910697937,1.68,-158.98763937875788,000069
1707257967.301466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.138111114501957,1.11,-18.149217778986152,1.15,-3.857119646939364,1.68,-77.01983805338355,000069
1707257967.301466,VRU_Adult_Using_Bicycle,22.833444090450513,0.96,-25.343908870921414,1.64,-2.6879235155442176,1.65,-124.6897618905451,000069
1707257967.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.192951611110146,1.11,-18.17368248530797,1.15,-3.903941239629472,1.68,-75.63717392797517,000070
1707257967.401466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.070042451222747,1.11,-17.278900146484386,1.15,-3.6432071129481005,1.68,-133.510239352731,000070
1707257967.401466,VRU_Adult_Using_Bicycle,22.82597239812215,0.96,-25.35577964782715,1.64,-2.763434158431158,1.65,-127.3173713526144,000070
1707257967.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.11191685994467,1.11,-17.281581560770675,1.15,-3.624837319056193,1.68,-145.39899609902588,000071
1707257967.5014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.158278067906705,1.11,-17.805489063262943,1.15,-3.7856761018435137,1.68,-77.91204351580222,000071
1707257967.5014658,VRU_Adult_Using_Bicycle,22.837408009697413,0.96,-25.344546710743625,1.64,-2.7122714098762057,1.65,-129.40577814920275,000071
1707257967.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.150588115056367,1.11,-17.28090969721477,1.15,-3.6386144558588662,1.68,-149.805509311024,000072
1707257967.601466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.191900014877325,1.11,-17.81509304046631,1.15,-3.8017852107683807,1.68,-79.01090321624497,000072
1707257967.601466,VRU_Adult_Using_Bicycle,22.822564670017787,0.96,-25.356758662632533,1.64,-2.717539202599298,1.65,-130.09626833924892,000072
1707257967.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.212573814392098,1.11,-17.945450782775882,1.15,-3.7847872495651225,1.68,-79.01506413724803,000073
1707257967.7014658,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.180983967251258,1.11,-17.283052656385642,1.15,-3.6459398004743795,1.68,14.697786432467387,000073
1707257967.7014658,VRU_Adult_Using_Bicycle,22.826636958766628,0.96,-25.34872988108042,1.64,-2.7334615475422623,1.65,-121.57451863626244,000073
1707257967.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.352507517888004,1.11,-17.41171132601225,1.15,-3.5602414057804994,1.68,-33.29102635311339,000074
1707257967.801466,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,9.379671414693206,1.11,-17.946080207824707,1.15,-3.6841380794843026,1.68,-79.1997982647973,000074
1707257967.801466,VRU_Adult_Using_Bicycle,22.828602373600006,0.96,-25.35548961162567,1.64,-2.72242047637701,1.65,-126.87349203936918,000074
