Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1706718474.169418,VRU_Adult_Using_Bicycle,9.213030576705938,0.89,-5.423604726791382,1.53,-2.9461549520492545,1.38,293.9686811209383
1706718474.169418,VRU_Adult,-0.3798707187175723,0.83,-15.2325101852417,0.75,-3.0475058555603005,1.59,263.9014989563608
1706718474.269418,VRU_Adult_Using_Bicycle,9.204453945159914,0.89,-5.426791250705719,1.53,-2.957996487617491,1.38,284.45857829970487
1706718474.169418,VRU_Adult,-0.3798707187175723,0.83,-15.2325101852417,0.75,-3.0475058555603005,1.59,263.9014989563608
1706718474.369418,VRU_Adult_Using_Bicycle,9.175898960658486,0.89,-5.441767147609168,1.53,-2.9578615597316187,1.38,285.3013676112338
1706718474.4694178,VRU_Adult,-0.4069488108158041,0.83,-15.17138977050782,0.75,-3.0354249954223618,1.59,261.38049630835707
1706718474.4694178,VRU_Adult_Using_Bicycle,9.205208182334903,0.89,-5.426431059837347,1.53,-2.959629923105239,1.38,284.2779262475849
1706718474.4694178,VRU_Adult,-0.4069488108158041,0.83,-15.17138977050782,0.75,-3.0354249954223618,1.59,261.38049630835707
1706718474.569418,VRU_Adult_Using_Bicycle,9.164932441711432,0.89,-5.425908279418948,1.53,-2.964899539947508,1.38,281.0453701819323
1706718474.4694178,VRU_Adult,-0.4069488108158041,0.83,-15.17138977050782,0.75,-3.0354249954223618,1.59,261.38049630835707
1706718474.669418,VRU_Adult_Using_Bicycle,9.188515782356264,0.89,-5.434511303901674,1.53,-2.956430733203887,1.38,288.465299358312
1706718474.869418,VRU_Adult,-0.4241449654102284,0.83,-15.064972114562996,0.75,-3.014244318008422,1.59,96.8960480406174
1706718474.769418,VRU_Adult_Using_Bicycle,9.211781093052462,0.89,-5.414084093911313,1.53,-2.95880273410252,1.38,280.74633212385413
1706718474.869418,VRU_Adult,-0.4241449654102284,0.83,-15.064972114562996,0.75,-3.014244318008422,1.59,96.8960480406174
1706718474.869418,VRU_Adult_Using_Bicycle,9.189880916050509,0.89,-5.437579699925016,1.53,-2.958501134599957,1.38,290.0023399221947
1706718474.869418,VRU_Adult,-0.4241449654102284,0.83,-15.064972114562996,0.75,-3.014244318008422,1.59,96.8960480406174
1706718474.9694178,VRU_Adult_Using_Bicycle,9.160017490386968,0.89,-5.442854245503743,1.53,-2.969789107640583,1.38,281.86669101375384
1706718474.869418,VRU_Adult,-0.4241449654102284,0.83,-15.064972114562996,0.75,-3.014244318008422,1.59,96.8960480406174
1706718475.069418,VRU_Adult_Using_Bicycle,9.1350965499878,0.89,-5.420890045166016,1.53,-2.9675755023956287,1.38,74.50849684105621
1706718475.069418,VRU_Adult,-0.5719113598267188,0.83,-15.075359344482422,0.75,-3.222991585731505,1.59,107.88248257707365
1706718475.169418,VRU_Adult_Using_Bicycle,9.193226814270025,0.89,-5.432938204871284,1.53,-2.961158672968546,1.38,291.4354163100871
1706718475.269418,VRU_Adult,-0.4249463856220189,0.83,-14.998243713378908,0.75,-3.0009083271026604,1.59,99.0281969673
1706718475.269418,VRU_Adult_Using_Bicycle,9.19330406188965,0.89,-5.441931168238322,1.53,-2.9510365724563585,1.38,289.782612114533
1706718475.269418,VRU_Adult,-0.4249463856220189,0.83,-14.998243713378908,0.75,-3.0009083271026604,1.59,99.0281969673
1706718475.369418,VRU_Adult_Using_Bicycle,9.213095770941846,0.89,-5.404984050326882,1.53,-2.952249288558958,1.38,301.5299006317357
1706718475.369418,VRU_Adult,-0.377678006887431,0.83,-14.983297586441044,0.75,-2.997652769088744,1.59,86.41098125393812
1706718475.4694178,VRU_Adult_Using_Bicycle,9.188941160837812,0.89,-5.433872699737549,1.53,-2.9557780027389517,1.38,280.80198371577785
1706718475.369418,VRU_Adult,-0.377678006887431,0.83,-14.983297586441044,0.75,-2.997652769088744,1.59,86.41098125393812
1706718475.569418,VRU_Adult_Using_Bicycle,9.169348239898689,0.89,-5.433928171793622,1.53,-2.9690376520156847,1.38,285.5993510219818
1706718475.669418,VRU_Adult,-0.3689673393964683,0.83,-14.974685430526732,0.75,-2.995887756347655,1.59,87.92593183284559
1706718475.669418,VRU_Adult_Using_Bicycle,9.19485590193007,0.89,-5.429100089603001,1.53,-2.9613990253872333,1.38,298.07068392516726
1706718475.669418,VRU_Adult,-0.3689673393964683,0.83,-14.974685430526732,0.75,-2.995887756347655,1.59,87.92593183284559
1706718475.769418,VRU_Adult_Using_Bicycle,9.202132906232569,0.89,-5.414902687072756,1.53,-2.9528182915278838,1.38,283.3709865631634
1706718475.769418,VRU_Adult,-0.3134206920862156,0.83,-6.860882282257077,0.75,-3.657982301712035,1.59,352.6108434758125
1706718475.869418,VRU_Adult_Using_Bicycle,9.168288421630864,0.89,-5.424550628662109,1.53,-2.9650664806365947,1.38,278.60290068192523
1706718475.9694178,VRU_Adult,-0.3938262224197317,0.83,-15.010869979858402,0.75,-3.003261756896971,1.59,104.50673134221684
1706718475.9694178,VRU_Adult_Using_Bicycle,9.220668247767865,0.89,-5.41796261923654,1.53,-2.960154158728461,1.38,283.1791430795396
1706718475.9694178,VRU_Adult,-0.3938262224197317,0.83,-15.010869979858402,0.75,-3.003261756896971,1.59,104.50673134221684
1706718476.069418,VRU_Adult_Using_Bicycle,9.125363032023118,0.89,-5.414327939351402,1.53,-2.977169473965961,1.38,287.4835674252078
1706718476.069418,VRU_Adult,-0.4319230169057785,0.83,-15.09034363428752,0.75,-3.277893106142679,1.59,134.77962675496394
1706718476.169418,VRU_Adult_Using_Bicycle,9.209134313795303,0.89,-5.402280807495117,1.53,-2.951114892959594,1.38,303.07893467642407
1706718476.269418,VRU_Adult,-0.4229858398437458,0.83,-15.14189929962159,0.75,-3.339966392517088,1.59,130.41001733272034
1706718476.269418,VRU_Adult_Using_Bicycle,9.128158760070807,0.89,-5.423592376708984,1.53,-2.9669001579284657,1.38,69.22098748741813
1706718476.269418,VRU_Adult,-0.4229858398437458,0.83,-15.14189929962159,0.75,-3.339966392517088,1.59,130.41001733272034
1706718476.369418,VRU_Adult_Using_Bicycle,9.220009591844352,0.89,-5.413082546657988,1.53,-2.9509451919131795,1.38,292.0067415083981
1706718476.369418,VRU_Adult,-0.3530783236026708,0.83,-15.10761375427246,0.75,-3.022402763366698,1.59,95.07265465640452
1706718476.4694178,VRU_Adult_Using_Bicycle,9.165546417236332,0.89,-5.439397266932894,1.53,-2.9672913210732577,1.38,293.33285396352187
1706718476.4694178,VRU_Adult,-0.3768471678098006,0.83,-15.130178451538091,0.75,-3.027005036671955,1.59,101.14966326895797
1706718476.569418,VRU_Adult_Using_Bicycle,9.19764649868012,0.89,-5.426242470741272,1.53,-2.9610214233398424,1.38,286.24700298519963
1706718476.569418,VRU_Adult,-0.3537217319011632,0.83,-15.156246376037595,0.75,-3.0321302413940407,1.59,100.43591047643032
1706718476.669418,VRU_Adult_Using_Bicycle,9.148509343465172,0.89,-5.435061772664393,1.53,-2.9670981566111228,1.38,276.0674717822632
1706718476.669418,VRU_Adult,-0.4211507856845771,0.83,-15.210407257080082,0.75,-3.35330681800842,1.59,121.07111994629636
1706718476.769418,VRU_Adult_Using_Bicycle,9.196829915046695,0.89,-5.424638628959656,1.53,-2.9591349065303785,1.38,287.21106783652635
1706718476.669418,VRU_Adult,-0.4211507856845771,0.83,-15.210407257080082,0.75,-3.35330681800842,1.59,121.07111994629636
1706718476.869418,VRU_Adult_Using_Bicycle,9.17170987810408,0.89,-5.441411835806709,1.53,-2.958844116755893,1.38,283.0553999247645
1706718476.669418,VRU_Adult,-0.4211507856845771,0.83,-15.210407257080082,0.75,-3.35330681800842,1.59,121.07111994629636
1706718476.9694178,VRU_Adult_Using_Bicycle,9.19773769378663,0.89,-5.427104175090788,1.53,-2.9567843377590166,1.38,286.78262744601125
1706718476.669418,VRU_Adult,-0.4211507856845771,0.83,-15.210407257080082,0.75,-3.35330681800842,1.59,121.07111994629636
1706718477.069418,VRU_Adult_Using_Bicycle,9.211787796020513,0.89,-5.422321605682377,1.53,-2.9546762466430656,1.38,294.4105816539053
1706718477.4694178,VRU_Adult,-0.2941655695438315,0.83,-15.265796661376958,0.75,-3.0537815570831284,1.59,85.85258607091141
1706718477.169418,VRU_Adult_Using_Bicycle,9.16152019500733,0.89,-5.429721736907962,1.53,-2.967165899276732,1.38,274.424010476423
1706718477.4694178,VRU_Adult,-0.2941655695438315,0.83,-15.265796661376958,0.75,-3.0537815570831284,1.59,85.85258607091141
1706718477.269418,VRU_Adult_Using_Bicycle,9.236355100359242,0.89,-5.427587032318115,1.53,-2.9397355488368437,1.38,285.2240366537673
1706718477.4694178,VRU_Adult,-0.2941655695438315,0.83,-15.265796661376958,0.75,-3.0537815570831284,1.59,85.85258607091141
1706718477.369418,VRU_Adult_Using_Bicycle,9.167891311645512,0.89,-5.436741256713868,1.53,-2.9671055316925035,1.38,282.32922655587345
1706718477.4694178,VRU_Adult,-0.2941655695438315,0.83,-15.265796661376958,0.75,-3.0537815570831284,1.59,85.85258607091141
1706718477.4694178,VRU_Adult_Using_Bicycle,9.22358131408692,0.89,-5.438447594642643,1.53,-2.952892035245894,1.38,279.0738127894148
1706718477.4694178,VRU_Adult,-0.2941655695438315,0.83,-15.265796661376958,0.75,-3.0537815570831284,1.59,85.85258607091141
1706718477.569418,VRU_Adult_Using_Bicycle,9.14909458160401,0.89,-5.4357720216115295,1.53,-2.9666246970494576,1.38,278.66981423761746
1706718477.569418,VRU_Adult,-0.3927692696452074,0.83,-15.281056404113771,0.75,-3.444893181324004,1.59,110.03950725823852
1706718477.669418,VRU_Adult_Using_Bicycle,9.198016166687015,0.89,-5.433000292096823,1.53,-2.9569918087550557,1.38,285.22545980300805
1706718477.569418,VRU_Adult,-0.3927692696452074,0.83,-15.281056404113771,0.75,-3.444893181324004,1.59,110.03950725823852
1706718477.769418,VRU_Adult_Using_Bicycle,9.146537144978849,0.89,-5.436114231745404,1.53,-2.965647260348001,1.38,282.8234227090765
1706718477.869418,VRU_Adult,-0.2840930968522959,0.83,-15.19810914993286,0.75,-3.040210247039794,1.59,271.0959096544792
1706718477.869418,VRU_Adult_Using_Bicycle,9.17465278080532,0.89,-5.430296693529401,1.53,-2.9639900411878304,1.38,293.6192725415312
1706718477.869418,VRU_Adult,-0.2840930968522959,0.83,-15.19810914993286,0.75,-3.040210247039794,1.59,271.0959096544792
1706718477.9694178,VRU_Adult_Using_Bicycle,9.21734756893582,0.89,-5.417067474789089,1.53,-2.9513108730316158,1.38,291.40488079815844
1706718477.9694178,VRU_Adult,-0.2552672117948504,0.83,-15.162149047851562,0.75,-3.0329146862030014,1.59,263.30411057496804
1706718478.069418,VRU_Adult_Using_Bicycle,9.209873199462896,0.89,-5.422476768493652,1.53,-2.959186281476701,1.38,284.67818015032253
1706718478.069418,VRU_Adult,-0.2377900093793784,0.83,-15.129482460021972,0.75,-3.0263251304626446,1.59,259.32870746560496
1706718478.169418,VRU_Adult_Using_Bicycle,9.181091853550509,0.89,-5.437334741864886,1.53,-2.9578160217830103,1.38,284.1170784126624
1706718478.169418,VRU_Adult,-0.4589083492755862,0.83,-15.127975463867188,0.75,-3.2741587162017822,1.59,102.19718747260988
1706718478.269418,VRU_Adult_Using_Bicycle,9.204096555709842,0.89,-5.426076352596285,1.53,-2.960297286510466,1.38,289.3813160481971
1706718478.269418,VRU_Adult,-0.2384783327579456,0.83,-15.043954467773435,0.75,-3.0092236518859843,1.59,262.608968895616
1706718478.369418,VRU_Adult_Using_Bicycle,9.157831001281744,0.89,-5.426324367523199,1.53,-2.966032075881956,1.38,276.6564104390574
1706718478.269418,VRU_Adult,-0.2384783327579456,0.83,-15.043954467773435,0.75,-3.0092236518859843,1.59,262.608968895616
1706718478.4694178,VRU_Adult_Using_Bicycle,9.1791399717331,0.89,-5.437747180461882,1.53,-2.9586830735206595,1.38,291.5529386762772
1706718478.4694178,VRU_Adult,-0.2172325439751081,0.83,-15.01484107971192,0.75,-3.003340244293211,1.59,86.32570521189587
1706718478.569418,VRU_Adult_Using_Bicycle,9.14864234924317,0.89,-5.417604446411138,1.53,-2.9703796863555896,1.38,77.32908056482742
1706718478.669418,VRU_Adult,-0.2510063685476713,0.83,-14.99282383918763,0.75,-2.9990256428718545,1.59,87.36806494538389
1706718478.669418,VRU_Adult_Using_Bicycle,9.204739298139303,0.89,-5.4249918120248,1.53,-2.951935018811905,1.38,287.45421509197337
1706718478.669418,VRU_Adult,-0.2510063685476713,0.83,-14.99282383918763,0.75,-2.9990256428718545,1.59,87.36806494538389
1706718478.769418,VRU_Adult_Using_Bicycle,9.147279548645027,0.89,-5.415151119232178,1.53,-2.969868135452269,1.38,79.08649921992222
1706718478.769418,VRU_Adult,-0.2523016989231068,0.83,-15.017055320739749,0.75,-3.0038893222808816,1.59,255.97263262878363
1706718478.869418,VRU_Adult_Using_Bicycle,9.207718743218322,0.89,-5.421307669745557,1.53,-2.948901229434542,1.38,294.6222586105408
1706718478.769418,VRU_Adult,-0.2523016989231068,0.83,-15.017055320739749,0.75,-3.0038893222808816,1.59,255.97263262878363
1706718478.9694178,VRU_Adult_Using_Bicycle,9.16522865295411,0.89,-5.42947282791138,1.53,-2.9677200317382795,1.38,273.1272679403291
1706718478.769418,VRU_Adult,-0.2523016989231068,0.83,-15.017055320739749,0.75,-3.0038893222808816,1.59,255.97263262878363
1706718479.069418,VRU_Adult_Using_Bicycle,9.205004692077642,0.89,-5.426780700683589,1.53,-2.9539806048075348,1.38,292.3017891387548
1706718479.269418,VRU_Adult,-0.5586451411247197,0.83,-15.20507755279541,0.75,-3.289946174621581,1.59,97.7630375200353
1706718479.169418,VRU_Adult_Using_Bicycle,9.164612770080574,0.89,-5.423600196838379,1.53,-2.966121387481688,1.38,275.8882278710489
1706718479.269418,VRU_Adult,-0.5586451411247197,0.83,-15.20507755279541,0.75,-3.289946174621581,1.59,97.7630375200353
1706718479.269418,VRU_Adult_Using_Bicycle,9.21606365839641,0.89,-5.409519195556636,1.53,-2.9502770503362004,1.38,276.79135604336096
1706718479.269418,VRU_Adult,-0.5586451411247197,0.83,-15.20507755279541,0.75,-3.289946174621581,1.59,97.7630375200353
1706718479.369418,VRU_Adult_Using_Bicycle,9.197185357411708,0.89,-5.43110799789429,1.53,-2.9567362864812203,1.38,280.48336078254977
1706718479.269418,VRU_Adult,-0.5586451411247197,0.83,-15.20507755279541,0.75,-3.289946174621581,1.59,97.7630375200353
1706718479.4694178,VRU_Adult_Using_Bicycle,9.150960350036629,0.89,-5.43629732131958,1.53,-2.96524200439453,1.38,277.3287516577618
1706718479.4694178,VRU_Adult,-0.3976316273212405,0.83,-15.260306930541995,0.75,-3.0531539440155013,1.59,257.2036553059898
1706718479.569418,VRU_Adult_Using_Bicycle,9.188143014907844,0.89,-5.428353011608129,1.53,-2.958760291337966,1.38,291.40472614751985
1706718479.569418,VRU_Adult,-0.5903560817241627,0.83,-15.277376365661624,0.75,-3.304596090316771,1.59,93.2572317628645
1706718479.669418,VRU_Adult_Using_Bicycle,9.171468544006355,0.89,-5.423938560485842,1.53,-2.9652689456939685,1.38,279.1186632974382
1706718479.569418,VRU_Adult,-0.5903560817241627,0.83,-15.277376365661624,0.75,-3.304596090316771,1.59,93.2572317628645
1706718479.769418,VRU_Adult_Using_Bicycle,9.143434715271,0.89,-5.426791000366211,1.53,-2.96681351661682,1.38,267.1558893946271
1706718479.569418,VRU_Adult,-0.5903560817241627,0.83,-15.277376365661624,0.75,-3.304596090316771,1.59,93.2572317628645
1706718479.869418,VRU_Adult_Using_Bicycle,9.203266143798835,0.89,-5.420238097508753,1.53,-2.9505728880564357,1.38,284.59714312277066
1706718480.069418,VRU_Adult,-0.4161589294671928,0.83,-15.28538703918458,0.75,-3.0582529902458178,1.59,99.44739541208924
1706718479.9694178,VRU_Adult_Using_Bicycle,9.201180140177415,0.89,-5.435537815093992,1.53,-2.9569804668426496,1.38,283.0389787957014
1706718480.069418,VRU_Adult,-0.4161589294671928,0.83,-15.28538703918458,0.75,-3.0582529902458178,1.59,99.44739541208924
1706718480.069418,VRU_Adult_Using_Bicycle,9.114879880632676,0.89,-5.43115901947021,1.53,-2.9771974086761466,1.38,153.44507009745294
1706718480.069418,VRU_Adult,-0.4161589294671928,0.83,-15.28538703918458,0.75,-3.0582529902458178,1.59,99.44739541208924
1706718480.169418,VRU_Adult_Using_Bicycle,9.198686003685005,0.89,-5.42829751968384,1.53,-2.9564211666584,1.38,284.33197981055827
1706718480.069418,VRU_Adult,-0.4161589294671928,0.83,-15.28538703918458,0.75,-3.0582529902458178,1.59,99.44739541208924
1706718480.269418,VRU_Adult_Using_Bicycle,9.202675461769108,0.89,-5.422776341438292,1.53,-2.9599571824073774,1.38,286.8819752413661
1706718480.369418,VRU_Adult,-0.5562636673450456,0.83,-15.233995056152349,0.75,-3.2963976860046373,1.59,98.70516478327274
1706718480.369418,VRU_Adult_Using_Bicycle,9.212841033935552,0.89,-5.419328272342685,1.53,-2.9481623470783216,1.38,302.2565629402152
1706718480.369418,VRU_Adult,-0.5562636673450456,0.83,-15.233995056152349,0.75,-3.2963976860046373,1.59,98.70516478327274
1706718480.4694178,VRU_Adult_Using_Bicycle,9.148338317871104,0.89,-5.416399669647217,1.53,-2.9706106185913077,1.38,74.83268717649398
1706718480.369418,VRU_Adult,-0.5562636673450456,0.83,-15.233995056152349,0.75,-3.2963976860046373,1.59,98.70516478327274
1706718480.569418,VRU_Adult_Using_Bicycle,9.209881663322452,0.89,-5.409328579902651,1.53,-2.9467706680297843,1.38,300.36597903682895
1706718480.669418,VRU_Adult,-0.3138079613447119,0.83,-15.125741767883303,0.75,-3.0258544921874977,1.59,255.62909417263043
1706718480.669418,VRU_Adult_Using_Bicycle,9.208940233503077,0.89,-5.423620973314562,1.53,-2.955841336931499,1.38,290.5674725708997
1706718480.669418,VRU_Adult,-0.3138079613447119,0.83,-15.125741767883303,0.75,-3.0258544921874977,1.59,255.62909417263043
1706718480.769418,VRU_Adult_Using_Bicycle,9.176327024187367,0.89,-5.444238798958919,1.53,-2.9578826427459703,1.38,286.9129843164644
1706718480.769418,VRU_Adult,-0.3098261728882741,0.83,-15.08783721923828,0.75,-3.018245100975036,1.59,251.28488721050377
1706718480.869418,VRU_Adult_Using_Bicycle,9.209530694144116,0.89,-5.423355783735005,1.53,-2.955971717834472,1.38,288.7842287442452
1706718480.869418,VRU_Adult,-0.3098439931869436,0.83,-15.068547821044923,0.75,-3.01440119743347,1.59,245.7126436643378
1706718480.9694178,VRU_Adult_Using_Bicycle,9.147070725758878,0.89,-5.43748998641968,1.53,-2.965349316596983,1.38,282.9351077670686
1706718480.869418,VRU_Adult,-0.3098439931869436,0.83,-15.068547821044923,0.75,-3.01440119743347,1.59,245.7126436643378
1706718481.069418,VRU_Adult_Using_Bicycle,9.190509557724004,0.89,-5.42677474021912,1.53,-2.959612399339675,1.38,290.2924664648367
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.169418,VRU_Adult_Using_Bicycle,9.15776042938233,0.89,-5.421718978881842,1.53,-2.9725682735443093,1.38,79.2195957321362
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.269418,VRU_Adult_Using_Bicycle,9.20502352714539,0.89,-5.410059213638306,1.53,-2.947417140007018,1.38,303.7386886900064
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.369418,VRU_Adult_Using_Bicycle,9.175394376118986,0.89,-5.437976519266762,1.53,-2.966810901959736,1.38,283.68527142021645
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.4694178,VRU_Adult_Using_Bicycle,9.18229075840542,0.89,-5.443852969578336,1.53,-2.957728556224277,1.38,284.6226140511925
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.569418,VRU_Adult_Using_Bicycle,9.17108571529389,0.89,-5.4413526058197,1.53,-2.971599996089934,1.38,293.37690919507884
1706718481.269418,VRU_Adult,-0.5411654293537084,0.83,-15.087898063659669,0.75,-3.2666472434997544,1.59,106.97208332574358
1706718481.669418,VRU_Adult_Using_Bicycle,9.211169030931266,0.89,-5.409053802490233,1.53,-2.951752503712971,1.38,299.4054753734957
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718481.769418,VRU_Adult_Using_Bicycle,9.148414770762132,0.89,-5.438644170761111,1.53,-2.966922084490457,1.38,281.05856049151805
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718481.869418,VRU_Adult_Using_Bicycle,9.171805699666349,0.89,-5.44309854507446,1.53,-2.969262599945067,1.38,290.5293318809899
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718481.9694178,VRU_Adult_Using_Bicycle,9.165100097656254,0.89,-5.427114200592041,1.53,-2.96480894088745,1.38,278.3096943632995
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718482.069418,VRU_Adult_Using_Bicycle,9.195217874315054,0.89,-5.434032864040798,1.53,-2.961606820424397,1.38,292.5632452162369
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718482.169418,VRU_Adult_Using_Bicycle,9.209130605061857,0.89,-5.4208123948839,1.53,-2.9498105843861886,1.38,294.2503603783219
1706718481.9694178,VRU_Adult,-0.5084723606705635,0.83,-15.20018529891968,0.75,-3.0417792201042158,1.59,246.5567144729669
1706718482.269418,VRU_Adult_Using_Bicycle,9.152675310770674,0.89,-5.426287094751996,1.53,-2.968030214309691,1.38,273.2973724917473
1706718482.4694178,VRU_Adult,-0.6797909190257317,0.83,-15.291566530863443,0.75,-3.266872962315876,1.59,91.82815026711783
1706718482.369418,VRU_Adult_Using_Bicycle,9.194726414150669,0.89,-5.43451934390598,1.53,-2.962066067589653,1.38,289.5538029377422
1706718482.4694178,VRU_Adult,-0.6797909190257317,0.83,-15.291566530863443,0.75,-3.266872962315876,1.59,91.82815026711783
